key,group,candidate_stroke_count,template_stroke_count,Stroke_Difference,Normalized_Stroke_Difference,Stroke_Ratio,Stroke_Similarity
SLD1_92_153,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_634_45,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_260_43,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_891_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1237_124,D_RandomBG,13.0,2.0,11.0,5.5,6.5,0.08333333333333333
SLD1_451_91,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_309_88,D_RandomBG,4.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_48_93,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_493_79,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_112_575,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_500_366,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_113_517,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_525_68,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_571_173,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_446_138,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_0_103,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1_103,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_2_103,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_97_81,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_894_91,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_146_173,D_RandomBG,16.0,2.0,14.0,7.0,8.0,0.06666666666666667
SLD11_113_285,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_36_13,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1187_125,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_645_89,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_472_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_594_101,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_545_46,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_355_120,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_717_73,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_566_457,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_559_514,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_85_43,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_842_124,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_505_265,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_598_72,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_93_139,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_126_236,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_137_506,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_553_182,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_196_180,D_RandomBG,13.0,2.0,11.0,5.5,6.5,0.08333333333333333
SLD9_1179_103,D_RandomBG,7.0,2.0,5.0,2.5,3.5,0.16666666666666666
SLD9_248_103,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_8_136,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_130_84,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_472_45,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_42_104,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_41_104,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1253_115,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1257_161,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_744_52,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_595_95,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_812_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1400_97,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1205_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_459_320,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_517_85,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_737_117,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_108_87,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_216_171,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_657_111,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_657_43,D_RandomBG,8.0,2.0,6.0,3.0,4.0,0.14285714285714285
SLD9_1180_107,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_740_87,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_848_107,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_72_319,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_163_44,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_608_74,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1037_91,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_213_130,A_TrueMR,6.0,2.0,4.0,2.0,3.0,0.2
SLD11_158_568,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_730_117,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_70_361,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_498_572,A_TrueMR,2.0,2.0,0.0,0.0,1.0,1.0
SLD11_498_597,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_498_598,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_498_599,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_110_600,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_498_600,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_110_601,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_498_601,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_110_602,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_498_602,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_110_603,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_498_603,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_110_604,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_498_604,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_110_605,A_TrueMR,2.0,2.0,0.0,0.0,1.0,1.0
SLD12_62_41,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_667_206,D_RandomBG,17.0,2.0,15.0,7.5,8.5,0.0625
SLD4_109_136,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_504_88,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_859_75,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_757_111,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_0_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_2_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_3_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_4_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_5_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_6_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_7_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_8_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_9_90,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD1_10_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_11_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_12_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_13_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_14_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_15_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_16_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_17_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_18_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_19_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_20_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_21_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_22_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_23_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_24_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_25_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_26_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_27_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_28_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_29_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_30_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_31_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_32_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_33_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1219_177,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_868_111,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_326_29,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_709_78,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_866_103,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_702_141,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_971_109,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1191_121,A_TrueMR,4.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_908_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1007_42,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_445_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1021_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_594_51,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_58_104,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_323_115,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_249_107,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_368_111,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_108_110,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_493_47,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_575_145,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_711_136,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1176_151,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_504_154,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_910_110,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_620_44,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_89_126,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_52_112,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_913_120,D_RandomBG,6.0,2.0,4.0,2.0,3.0,0.2
SLD1_488_60,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_754_122,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_849_110,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1298_121,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_188_116,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_745_127,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1110_105,D_RandomBG,5.0,2.0,3.0,1.5,2.5,0.25
SLD1_1177_171,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_971_111,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_640_101,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_503_174,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_685_203,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1259_154,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_753_436,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_475_101,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_710_113,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_419_43,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_479_51,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_864_117,D_RandomBG,9.0,2.0,7.0,3.5,4.5,0.125
SLD12_488_53,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1010_90,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_431_145,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_111_134,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1222_121,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1201_98,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_745_203,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_148,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_149,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_150,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_151,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_152,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_153,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_154,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_155,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_156,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_157,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_158,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_159,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_160,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_161,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_162,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_163,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_164,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_165,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_167,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_168,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_169,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_170,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_171,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_172,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD9_732_173,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_174,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_175,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_177,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_178,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_179,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_180,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_181,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_182,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_183,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_184,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_185,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_186,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_187,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_189,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_190,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_191,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_192,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_193,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_194,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_195,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_196,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_197,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_198,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_199,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_200,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD9_732_201,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_732_202,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_577_184,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_434_184,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1032_107,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_747_113,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_745_480,A_TrueMR,4.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_557_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_451_55,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_660_98,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1137_120,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_685_205,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_287_132,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_52_83,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1336_109,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_405_109,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_256_125,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1202_174,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_178_56,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1223_122,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1409_79,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_749_55,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1005_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_103_124,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_885_75,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_50_20,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_49_26,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_703_225,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_17_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_640_124,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_757_511,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1439_87,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_511_85,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_575_154,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_125_158,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_217_174,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1209_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_805_315,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_251_100,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_705_81,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_706_116,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_480_55,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1363_115,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_649_136,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_604_55,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_386_104,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_805_121,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_267_97,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_185_136,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_392_128,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_968_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_837_121,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1372_97,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_700_440,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_609_120,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_541_44,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_748_59,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_117_157,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1220_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1027_120,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_294_170,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1563_73,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_757_16,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_149_105,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_609_100,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_478_79,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_745_453,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_236_138,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1183_120,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_174_129,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_983_112,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_742_295,D_RandomBG,9.0,2.0,7.0,3.5,4.5,0.125
SLD1_1196_171,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_32_59,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_667_95,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_850_109,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1563_114,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_111_150,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_573_175,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1182_100,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_496_44,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1524_98,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_874_81,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_108_162,D_RandomBG,11.0,2.0,9.0,4.5,5.5,0.1
SLD9_1571_101,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_117_168,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_607_126,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_592_56,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_507_183,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_195_106,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_761_288,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1269_123,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_274_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1145_514,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_686_224,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_791_121,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_430_174,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_937_79,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_885_121,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_637_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_632_73,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_743_423,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_756_146,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_324_22,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1236_165,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_48_48,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_84_137,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_215_170,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_47_41,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1248_147,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_528_45,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_190_182,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_105_104,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_921_111,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_107_167,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_87_168,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_320_103,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_707_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_755_130,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
