Euler_Number,CoverageScaleScore,sld_rank,candidate_contour_count,candidate_edge_density,template_alignment_quality,template_component_count,template_edge_density,hole_count_difference,coverage_r0,normalized_score_c,aspect_ratio_difference,sld_name,template_total_contour_perimeter,Stroke_Count,shape_similarity,Vertical_Stroke_Ratio,x,CombinedScore,density_difference,Graph_Density_Difference,Contour_Hierarchy_Depth,Connected_Component_Count,rotation,candidate_aspect_ratio,Component_Area_Variance,candidate_euler,candidate_id,template_contour_count,template_area,localized_chamfer_residual,Average_Branch_Length,template_id,component_difference,Degree_Distribution_Difference,coverage_r2,Endpoint_Matching_Ratio,scale,candidate_total_contour_area,topology_difference,template_bbox_area,Junction_Similarity,edge_count,Branch_Point_Count,euler_difference,fp_class,candidate_component_count,Horizontal_Stroke_Ratio,Endpoint_Count,Largest_Component_Ratio,Hole_Count,Graph_Edit_Distance_Approx,contour_difference,Maximum_Branch_Length,bbox_area_ratio,contour_area_ratio,y,template_width,group,Node_Count_Difference,normalized_score_a,coverage_r1,template_euler,candidate_foreground_ratio,VerificationScore,coverage_r3,candidate_bbox_area,template_foreground_ratio,template_aspect_ratio,normalized_score_b,CoverageAreaScore,chamfer_score,candidate_total_contour_perimeter,occupancy_difference,template_height,largest_component_ratio,Endpoint_Similarity,Branch_Length_Variance,Stroke_Density,template_total_contour_area,Edge_Count_Difference,edge_overlap_ratio,contour_perimeter_ratio,Loop_Count,Junction_Matching_Ratio
10.0,0.19770114942528733,359,30,0.19532467532467532,0.2720306513409962,7,0.13558441558441559,10,0.2720306513409962,0.0273015873015873,0.08214285714285707,SLD11,430.50966584682465,14.0,0.03830485746516349,0.14285714285714285,75,442.7901312193554,0.05974025974025973,0.03100793942899205,1.0,20.0,180,1.625,326.46,10,,7,1925,2.046512,6.888888888888889,T_0.344_180,13,16.165834165834166,0.7203065134099617,1.0,0.344,327.0,13,1890,0.001256281407035176,261,44.0,3,,20,0.5714285714285714,33.0,0.17553191489361702,10.0,846.0,23,13.777777777777779,0.8804232804232804,6.288461538461538,384,55,D_RandomBG,51.0,0.19770114942528733,0.5747126436781609,7,0.22596153846153846,0.4356593119524155,0.8007662835249042,1664,0.1380952380952381,1.542857142857143,1106.3218390804598,1106.3218390804598,2.0465118885040283,724.8670920133591,0.08786630036630036,35,1.0,0.019230769230769232,0.0,0.7,52.0,795.0,0.2720306513409962,1.6837417357111484,20.0,1.0
10.0,0.16686390532544382,372,30,0.12614329268292682,0.16568047337278108,7,0.1288109756097561,8,0.16568047337278108,0.021493902439024395,0.20720108695652173,SLD11,570.3502857685089,19.0,0.04665592498691179,0.5789473684210527,84,438.08884265563137,0.0026676829268292845,0.10075187969924809,1.0,20.0,270,0.8478260869565217,203.3475,10,,9,2624,3.5006194,5.32,T_0.400_270,13,15.857142857142858,0.5650887573964497,1.0,0.4,329.5,13,2624,0.0013245033112582781,338,49.0,5,,20,0.15789473684210525,28.0,0.12386706948640483,10.0,795.0,21,10.64,0.6836890243902439,2.174917491749175,361,41,D_RandomBG,41.0,0.16686390532544382,0.4171597633136095,5,0.18450390189520624,0.3965918027780741,0.6834319526627219,1794,0.1288109756097561,0.640625,1094.6272189349113,1094.6272189349113,3.500619411468506,619.7127645015717,0.05569292628545014,64,1.0,0.023809523809523808,0.0,0.95,151.5,754.0,0.16568047337278108,1.0865476531962286,20.0,1.0
3.0,0.19312280701754383,390,3,0.0851948051948052,0.24561403508771928,5,0.14805194805194805,1,0.24561403508771928,0.028592207792207787,0.054545454545454564,SLD11,445.37972354888916,5.0,0.037364836612620994,0.4,513,432.67023955342904,0.06285714285714285,0.3142857142857143,0.0,3.0,270,0.5818181818181818,253.55555555555554,3,,6,1925,3.5999131,158.0,T_0.344_270,2,11.0,0.6175438596491228,0.0,0.344,4.0,2,1925,0.005025125628140704,285,0.0,1,,3,0.6,0.0,0.45121951219512196,0.0,234.0,3,316.0,0.9142857142857143,0.050314465408805034,187,35,D_RandomBG,36.0,0.19312280701754383,0.5614035087719298,4,0.09318181818181819,0.6492296650717704,0.656140350877193,1760,0.14805194805194805,0.6363636363636364,1080.701754385965,1080.701754385965,3.5999131202697754,318.1421353816986,0.05487012987012986,55,1.0,0.02702702702702703,0.0,1.6666666666666667,79.5,198.0,0.24561403508771928,0.7143166124552508,3.0,0.0
-3.0,0.1752,393,17,0.11228070175438597,0.2064516129032258,3,0.13596491228070176,10,0.2064516129032258,0.024224799286351472,0.036924939467312345,SLD11,492.45079135894775,14.0,0.00588140178351737,0.2857142857142857,75,429.82801096298783,0.023684210526315794,0.049336155061594195,1.0,7.0,270,0.6071428571428571,238.53061224489798,-3,,3,2280,2.8735986,4.404255319148936,T_0.372_270,4,8.417696811971373,0.603225806451613,1.0,0.372,342.5,16,2242,0.0032679738562091504,310,46.0,6,,7,0.5714285714285714,7.0,0.1953125,10.0,329.0,14,8.808510638297872,0.8492417484388939,4.3354430379746836,342,38,D_RandomBG,24.0,0.1752,0.47096774193548385,3,0.13445378151260504,0.5090505297108916,0.7,1904,0.13826940231935772,0.6440677966101694,1073.8064516129032,1073.8064516129032,2.87359881401062,501.34523367881775,0.0038156208067526842,60,1.0,0.04,0.0,2.0,79.0,305.0,0.2064516129032258,1.0180615860019744,7.0,1.0
11.0,0.16187683284457477,402,13,0.08155487804878049,0.17008797653958943,6,0.12995426829268292,1,0.17008797653958943,0.021036585365853656,0.37841832963784183,SLD11,575.6223644018173,10.0,0.052184985478552576,0.2,158,425.03477167226947,0.048399390243902427,0.10468631897203323,1.0,12.0,0,1.9393939393939394,277.47222222222234,11,,8,2624,2.9444592,7.0,T_0.400_000,6,10.96938775510204,0.49560117302052786,1.0,0.4,40.5,8,2624,0.002857142857142857,341,26.0,7,,12,0.4,23.0,0.27102803738317754,1.0,370.0,5,14.0,0.8048780487804879,0.07297297297297298,561,64,D_RandomBG,21.0,0.16187683284457477,0.4046920821114369,4,0.10132575757575757,0.449937146842143,0.5953079178885631,2112,0.12995426829268292,1.5609756097560976,1061.9120234604104,1061.9120234604104,2.9444591999053955,413.4629839658737,0.02862851071692535,41,1.0,0.045454545454545456,0.0,0.8333333333333334,555.0,349.0,0.17008797653958943,0.7182886029724392,12.0,1.0
4.0,0.18452107279693483,446,4,0.09194805194805195,0.2413793103448276,7,0.13558441558441559,0,0.2413793103448276,0.02548148148148148,0.02857142857142847,SLD11,430.50966584682465,9.0,0.05179064247455986,0.0,519,413.4040656018312,0.04363636363636364,0.06256410256410255,0.0,4.0,180,1.5714285714285714,179.6875,4,,7,1925,2.4604473,37.75,T_0.344_180,3,5.769230769230769,0.6436781609195402,0.15384615384615385,0.344,23.5,3,1890,0.011494252873563218,261,3.0,3,,4,0.4444444444444444,1.0,0.3672316384180791,0.0,108.0,3,75.5,1.0185185185185186,0.4519230769230769,81,55,D_RandomBG,22.0,0.18452107279693483,0.5363984674329502,7,0.09194805194805195,0.6287427974324526,0.6973180076628352,1925,0.1380952380952381,1.542857142857143,1032.5670498084291,1032.5670498084291,2.4604475498199463,331.7228693962097,0.04614718614718616,35,1.0,0.043478260869565216,0.0,2.25,52.0,86.0,0.2413793103448276,0.7705352416273894,4.0,0.022727272727272728
5.0,0.21149545454545454,449,10,0.19078014184397163,0.3,1,0.15602836879432624,1,0.3,0.033716666666666666,0.033333333333333215,SLD11,316.6518015861511,12.0,0.029656436920560525,0.16666666666666666,246,413.06952115044993,0.034751773049645385,0.08222893900643263,3.0,8.0,180,1.5666666666666667,677.234375,6,,4,1410,1.4221635,15.571428571428571,T_0.289_180,7,2.1125319693094635,0.8272727272727273,0.6764705882352942,0.289,702.0,9,1380,0.011111111111111112,220,13.0,8,,8,0.75,10.0,0.26022304832713755,3.0,100.0,6,31.142857142857142,1.0217391304347827,1.156507413509061,81,47,D_RandomBG,11.0,0.21149545454545454,0.7318181818181818,-2,0.19078014184397163,0.5401110083256244,0.8636363636363636,1410,0.15942028985507245,1.5333333333333334,1031.8636363636363,1031.8636363636363,1.422163724899292,504.7594459056854,0.03135985198889918,30,1.0,0.08333333333333333,0.0,1.5,607.0,89.0,0.3,1.5940520261602114,7.0,0.555
-1.0,0.1832895752895753,466,16,0.12207792207792208,0.17374517374517376,5,0.13454545454545455,7,0.17374517374517376,0.02511746031746032,0.03812636165577343,SLD11,440.7523070573807,12.0,0.05392648142346021,0.25,161,410.570827009133,0.012467532467532474,0.2140792540792541,3.0,9.0,90,0.6862745098039216,524.7654320987654,2,,5,1925,4.065362,9.85,T_0.344_090,4,3.4125874125874125,0.6023166023166023,0.8461538461538461,0.344,413.0,10,1890,0.04,259,19.0,3,,9,0.6666666666666666,3.0,0.2851063829787234,10.0,28.0,11,19.7,0.9444444444444444,8.694736842105263,42,35,D_RandomBG,4.0,0.1832895752895753,0.5328185328185329,5,0.13165266106442577,0.5009278981043687,0.6447876447876448,1785,0.13703703703703704,0.6481481481481481,1025.6756756756758,1025.6756756756758,4.065361976623535,455.22034323215485,0.005384375972611266,55,1.0,0.2,0.0,1.3333333333333333,47.5,24.0,0.17374517374517376,1.0328257752554217,6.0,1.0
2.0,0.15625,498,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD11,533.7228692770004,2.0,0.09863098328382744,1.0,108,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,615,41,D_RandomBG,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0
2.0,0.15625,520,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD11,533.7228692770004,2.0,0.09863098328382744,1.0,108,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,626,41,D_RandomBG,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0
2.0,0.1806332046332046,566,2,0.06961038961038961,0.4092664092664093,5,0.13454545454545455,0,0.4092664092664093,0.02475343915343915,0.15723905723905723,SLD11,440.7523070573807,4.0,0.095762964534014,0.75,646,404.71371522171523,0.06493506493506494,0.27076923076923076,0.0,2.0,90,0.4909090909090909,121.0,2,,5,1925,3.4249797,65.0,T_0.344_090,3,6.769230769230769,0.5405405405405406,0.038461538461538464,0.344,3.5,3,1890,0.011235955056179775,259,1.0,3,,2,0.25,0.0,0.582089552238806,0.0,113.0,3,130.0,0.7857142857142857,0.07368421052631578,103,35,D_RandomBG,25.0,0.1806332046332046,0.525096525096525,5,0.09023569023569024,0.648984828984829,0.583011583011583,1485,0.13703703703703704,0.6481481481481481,1010.8108108108107,1010.8108108108107,3.4249796867370605,262.3847759962082,0.0468013468013468,55,1.0,0.038461538461538464,0.0,2.0,47.5,88.0,0.4092664092664093,0.5953111799867421,2.0,0.0
0.0,0.1535483870967742,570,12,0.0701219512195122,0.1774193548387097,7,0.11814024390243902,5,0.1774193548387097,0.01842818428184282,0.8337850045167117,SLD11,521.5218585729599,7.0,0.07205789596044906,0.2857142857142857,128,403.165462749616,0.048018292682926816,0.1400732600732601,3.0,7.0,180,2.3703703703703702,450.204081632653,2,,7,2624,4.3597603,13.0,T_0.400_180,0,0.3743589743589739,0.45806451612903226,0.5769230769230769,0.4,365.5,10,2583,0.030303030303030304,310,11.0,5,,7,0.42857142857142855,4.0,0.3423913043478261,7.0,43.0,5,26.0,0.6689895470383276,5.943089430894309,40,64,D_RandomBG,11.0,0.1535483870967742,0.38387096774193546,7,0.10648148148148148,0.42415834613415265,0.5096774193548387,1728,0.1200154858691444,1.5365853658536586,1007.2774193548387,1007.2774193548387,4.359760284423828,360.20815074443817,0.013534004387662918,41,1.0,0.08333333333333333,0.0,1.0,61.5,32.0,0.1774193548387097,0.6906865835500656,5.0,0.5362318840579711
8.0,0.1608,606,8,0.08070175438596491,0.2903225806451613,3,0.13596491228070176,0,0.2903225806451613,0.02223371989295272,0.12740112994350272,SLD11,492.45079135894775,4.0,0.09066158095290441,0.75,126,394.54497182814885,0.05526315789473685,0.3672687465790915,0.0,8.0,270,0.5166666666666667,967.75,8,,3,2280,2.4616554,44.25,T_0.372_270,5,1.9386973180076623,0.6483870967741936,0.3103448275862069,0.372,6.0,5,2242,0.01282051282051282,310,3.0,5,,8,0.25,6.0,0.4673913043478261,0.0,97.0,5,88.5,0.8296164139161463,0.0759493670886076,529,38,D_RandomBG,20.0,0.1608,0.432258064516129,3,0.0989247311827957,0.542694982398588,0.7387096774193549,1860,0.13826940231935772,0.6440677966101694,985.5483870967741,985.5483870967741,2.461655616760254,346.6274164915085,0.03934467113656202,60,1.0,0.047619047619047616,0.0,0.5,79.0,77.0,0.2903225806451613,0.7038823423046375,8.0,0.2222222222222222
1.0,0.15000000000000002,608,1,0.046875,0.321875,5,0.12195121951219512,2,0.321875,0.01858304297328688,0.5852198803018476,SLD11,533.7228692770004,4.0,0.09193610213133863,1.0,642,393.84507659912225,0.07507621951219512,0.28205128205128205,0.0,1.0,90,0.06557377049180328,0.0,1,,7,2624,6.2297916,121.0,T_0.400_090,4,7.333333333333333,0.39375,0.0,0.4,1.0,4,2583,0.01,320,0.0,2,,1,0.0,0.0,1.0,0.0,126.0,6,242.0,0.09446380178087495,0.0018674136321195146,12,41,D_RandomBG,27.0,0.15000000000000002,0.375,3,0.5040983606557377,0.4084609985370931,0.425,244,0.12388695315524584,0.6507936507936508,984.0,984.0,6.229791641235352,244.48528122901917,0.3802114075004918,64,1.0,0.03571428571428571,0.0,4.0,535.5,99.0,0.321875,0.4580753332908658,1.0,0.0
3.0,0.17553424657534247,610,5,0.13402597402597402,0.23972602739726026,4,0.15168831168831168,0,0.23972602739726026,0.026626493506493504,0.6285714285714288,SLD11,447.9238796234131,14.0,0.013909602983428582,0.14285714285714285,100,393.2922477708593,0.017662337662337657,0.3287037037037037,1.0,4.0,0,2.2,576.75,3,,5,1925,2.4206228,16.583333333333332,T_0.344_000,0,1.6712962962962967,0.6301369863013698,0.5925925925925926,0.344,67.0,0,1925,0.03333333333333333,292,11.0,0,,4,0.5,5.0,0.4108527131782946,1.0,40.0,0,33.166666666666664,0.7142857142857143,0.8121212121212121,71,55,D_RandomBG,11.0,0.17553424657534247,0.5102739726027398,3,0.18763636363636363,0.6354814445828144,0.7123287671232876,1375,0.15168831168831168,1.5714285714285714,982.277397260274,982.277397260274,2.4206225872039795,479.9310199022293,0.03594805194805195,35,1.0,0.08333333333333333,0.0,3.5,82.5,29.0,0.23972602739726026,1.0714566508615835,4.0,0.7211538461538461
5.0,0.157012987012987,644,5,0.08640350877192983,0.2564935064935065,7,0.13508771929824562,0,0.2564935064935065,0.0215700267618198,0.010734463276836137,SLD11,473.33809328079224,3.0,0.06590472684934556,0.6666666666666666,262,385.3399866654309,0.04868421052631579,0.2717391304347826,0.0,5.0,90,0.6333333333333333,999.8400000000001,5,,7,2280,2.5771573,87.0,T_0.372_090,2,6.25,0.6428571428571429,0.08333333333333333,0.372,18.0,2,2242,0.013157894736842105,308,1.0,2,,5,0.3333333333333333,1.0,0.4517766497461929,0.0,97.0,2,174.0,1.0169491525423728,0.23076923076923078,98,38,D_RandomBG,22.0,0.157012987012987,0.42207792207792205,7,0.08640350877192983,0.674869550609961,0.7175324675324676,2280,0.13737734165923282,0.6440677966101694,962.3376623376623,962.3376623376623,2.5771572589874268,369.5391036272049,0.05097383288730299,60,1.0,0.043478260869565216,0.0,0.6,78.0,75.0,0.2564935064935065,0.7807085651312412,5.0,0.0
7.0,0.18096934865900385,650,13,0.1776589423648247,0.24521072796934865,5,0.15508021390374332,2,0.24521072796934865,0.029520625,0.007058823529411784,SLD11,399.9238795042038,17.0,0.02577377530469943,0.17647058823529413,506,384.64407873102226,0.022578728461081388,0.43858784893267655,1.0,10.0,270,0.6470588235294118,714.4899999999999,7,,6,1683,1.6794796,12.590909090909092,T_0.317_270,5,10.633333333333335,0.6934865900383141,0.8333333333333334,0.317,95.0,5,1600,0.008064516129032258,261,21.0,3,,10,0.5882352941176471,9.0,0.3210702341137124,3.0,129.0,7,25.181818181818183,1.051875,1.2751677852348993,228,33,D_RandomBG,6.0,0.18096934865900385,0.5708812260536399,4,0.1776589423648247,0.544728919519741,0.8390804597701149,1683,0.163125,0.64,960.7931034482759,960.7931034482759,1.679479718208313,589.4213535785675,0.01453394236482472,51,1.0,0.14285714285714285,0.0,1.7,74.5,123.0,0.24521072796934865,1.4738338563560864,10.0,1.0
7.0,0.19084905660377355,710,7,0.1148936170212766,0.30660377358490565,1,0.150354609929078,2,0.30660377358490565,0.02931884057971014,0.013876040703052706,SLD11,306.30865609645844,5.0,0.015215579172753513,0.4,502,372.79745087532507,0.035460992907801414,0.3277310924369748,0.0,7.0,90,0.6382978723404256,518.1224489795918,7,,3,1410,2.7129297,50.0,T_0.289_090,6,8.142857142857142,0.7122641509433962,0.22857142857142856,0.289,7.0,10,1380,0.004739336492890996,212,2.0,8,,7,0.6,6.0,0.3888888888888889,0.0,237.0,4,100.0,1.0217391304347827,0.07954545454545454,189,30,D_RandomBG,27.0,0.19084905660377355,0.660377358490566,-1,0.1148936170212766,0.5743678110763968,0.7594339622641509,1410,0.1536231884057971,0.6521739130434783,931.132075471698,931.132075471698,2.7129297256469727,306.7695518732071,0.03872957138452052,47,1.0,0.03571428571428571,0.0,0.7142857142857143,88.0,210.0,0.30660377358490565,1.0015046776105587,7.0,0.08695652173913043
7.0,0.17528235294117647,713,13,0.1681521093285799,0.22745098039215686,5,0.15151515151515152,3,0.22745098039215686,0.027935625,0.19612068965517238,SLD11,393.0954530239105,12.0,0.03851240437814352,0.0,169,372.5335737983281,0.016636957813428388,0.0677796022623609,1.0,10.0,180,1.7586206896551724,837.2100000000003,7,,5,1683,1.9524791,17.0,T_0.317_180,5,2.236453201970443,0.6784313725490196,1.0,0.317,83.0,5,1600,0.02631578947368421,255,14.0,2,,10,1.0,15.0,0.3321554770318021,3.0,38.0,8,34.0,0.924375,1.2481203007518797,463,51,D_RandomBG,1.0,0.17528235294117647,0.5529411764705883,5,0.19134550371872888,0.4892896638801812,0.7568627450980392,1479,0.159375,1.5625,930.6,930.6,1.9524792432785034,551.0782078504562,0.03197050371872889,33,1.0,0.5,0.0,1.2,66.5,37.0,0.22745098039215686,1.4018941293043556,10.0,1.0
8.0,0.17447286821705427,726,8,0.11645870469399881,0.2868217054263566,3,0.1532976827094474,0,0.2868217054263566,0.027281212121212123,0.012941176470588234,SLD11,406.308655500412,8.0,0.038450455616745705,0.625,502,370.8617959291962,0.036838978015448595,0.021164021164021163,0.0,8.0,90,0.6470588235294118,624.0,8,,3,1683,2.0184426,54.666666666666664,T_0.317_090,5,8.021164021164022,0.6627906976744186,0.25925925925925924,0.317,21.5,5,1650,0.007407407407407408,258,2.0,5,,8,0.25,5.0,0.34183673469387754,0.0,154.0,5,109.33333333333333,1.02,0.3161764705882353,335,33,D_RandomBG,20.0,0.17447286821705427,0.5503875968992248,3,0.11645870469399881,0.5681094943967722,0.7674418604651163,1683,0.15636363636363637,0.66,926.3023255813953,926.3023255813953,2.0184426307678223,369.8650040626526,0.03990493166963756,51,1.0,0.047619047619047616,0.0,1.0,68.0,134.0,0.2868217054263566,0.910305500647346,8.0,0.06293706293706294
4.0,0.17447286821705427,727,10,0.10635769459298872,0.22868217054263565,3,0.1532976827094474,3,0.22868217054263565,0.027281212121212123,0.012941176470588234,SLD11,406.308655500412,7.0,0.0957877472028903,0.5714285714285714,114,370.8549065704929,0.04693998811645869,0.033781033781033754,1.0,7.0,90,0.6470588235294118,216.24489795918367,4,,3,1683,3.1364162,17.11111111111111,T_0.317_090,4,5.735449735449737,0.624031007751938,0.5185185185185185,0.317,126.5,4,1650,0.00909090909090909,258,8.0,1,,7,0.2857142857142857,6.0,0.24022346368715083,3.0,122.0,7,34.22222222222222,1.02,1.8602941176470589,46,33,D_RandomBG,13.0,0.17447286821705427,0.5503875968992248,3,0.10635769459298872,0.5566272298912518,0.6666666666666666,1683,0.15636363636363637,0.66,926.3023255813953,926.3023255813953,3.13641619682312,344.7523066997528,0.050005941770647655,51,1.0,0.07142857142857142,0.0,1.0,68.0,109.0,0.22868217054263565,0.8484985540737594,7.0,0.23776223776223776
3.0,0.17447286821705427,728,11,0.12299465240641712,0.2248062015503876,3,0.1532976827094474,4,0.2248062015503876,0.027281212121212123,0.012941176470588234,SLD11,406.308655500412,9.0,0.020857242108536678,0.7777777777777778,114,370.85220176594953,0.03030303030303029,0.5925925925925926,1.0,7.0,90,0.6470588235294118,376.53061224489795,3,,3,1683,3.2098973,22.25,T_0.317_090,4,1.5925925925925934,0.6317829457364341,0.37037037037037035,0.317,203.0,4,1650,0.010101010101010102,258,7.0,0,,7,0.1111111111111111,3.0,0.2946859903381642,4.0,115.0,8,44.5,1.02,2.985294117647059,398,33,D_RandomBG,17.0,0.17447286821705427,0.5503875968992248,3,0.12299465240641712,0.5521192223189487,0.689922480620155,1683,0.15636363636363637,0.66,926.3023255813953,926.3023255813953,3.20989727973938,394.7939364910126,0.03336898395721925,51,1.0,0.05555555555555555,0.0,1.2857142857142858,68.0,98.0,0.2248062015503876,0.9716601680679979,7.0,0.3146853146853147
7.0,0.16336679536679535,747,13,0.10909090909090909,0.21235521235521235,5,0.13454545454545455,3,0.21235521235521235,0.022387301587301588,0.011784511784511786,SLD11,440.7523070573807,9.0,0.009421626966713642,0.2222222222222222,582,365.9880773916774,0.025454545454545466,0.08478632478632481,1.0,10.0,90,0.6363636363636364,823.8,7,,5,1925,2.0115411,21.0,T_0.344_090,5,3.569230769230769,0.6332046332046332,0.38461538461538464,0.344,433.0,5,1890,0.0136986301369863,259,6.0,2,,10,0.1111111111111111,4.0,0.3761904761904762,3.0,88.0,8,42.0,1.0185185185185186,9.115789473684211,518,35,D_RandomBG,16.0,0.16336679536679535,0.4749034749034749,5,0.10909090909090909,0.5206695266695267,0.7451737451737451,1925,0.13703703703703704,0.6481481481481481,914.1891891891892,914.1891891891892,2.0115413665771484,372.47517597675323,0.027946127946127955,55,1.0,0.058823529411764705,0.0,0.9,47.5,72.0,0.21235521235521235,0.845089566209035,10.0,0.18181818181818182
-3.0,0.17030980392156864,765,9,0.11705288175876412,0.23921568627450981,5,0.15151515151515152,5,0.23921568627450981,0.027143125,0.10795454545454541,SLD11,393.0954530239105,9.0,0.014855345790299679,0.1111111111111111,473,362.03176804812836,0.0344622697563874,0.3941691836428679,2.0,4.0,180,1.4545454545454546,3864.1875,-1,,5,1683,2.79057,5.4,T_0.317_180,1,18.703296703296704,0.6039215686274509,1.0,0.317,359.0,11,1600,0.002403846153846154,255,29.0,6,,4,0.8888888888888888,10.0,0.7868020304568528,7.0,426.0,4,10.8,0.99,5.398496240601504,30,51,D_RandomBG,11.0,0.17030980392156864,0.5372549019607843,5,0.12436868686868686,0.5862800802139039,0.6705882352941176,1584,0.159375,1.5625,904.1999999999999,904.1999999999999,2.7905702590942383,382.53405117988586,0.035006313131313124,33,1.0,0.08333333333333333,0.0,2.25,66.5,415.0,0.23921568627450981,0.973132729562806,2.0,1.0
2.0,0.1473738019169329,787,2,0.05263157894736842,0.19488817891373802,2,0.13728070175438598,0,0.19488817891373802,0.020574487065120425,13.447368421052632,SLD11,492.45079159736633,2.0,0.08951913936518391,0.0,179,361.5851892536616,0.08464912280701756,0.2765151515151515,0.0,2.0,180,15.0,0.0,2,,2,2280,6.3258786,120.0,T_0.372_180,0,8.848484848484848,0.4185303514376997,0.0,0.372,0.0,0,2242,0.006802721088435374,313,0.0,0,,2,1.0,0.0,0.5,0.0,179.0,0,240.0,0.10704727921498662,0.0,146,60,D_RandomBG,33.0,0.1473738019169329,0.3961661341853035,2,0.5,0.4694581277746269,0.45686900958466453,240,0.13960749330954506,1.5526315789473684,903.258785942492,903.258785942492,6.325878620147705,236.0,0.360392506690455,38,1.0,0.029411764705882353,0.0,1.0,83.0,146.0,0.19488817891373802,0.47923570035187685,2.0,0.0
2.0,0.1473738019169329,824,2,0.05263157894736842,0.19488817891373802,2,0.13728070175438598,0,0.19488817891373802,0.020574487065120425,13.447368421052632,SLD11,492.45079159736633,2.0,0.08951913936518391,0.0,216,361.5851892536616,0.08464912280701756,0.2765151515151515,0.0,2.0,180,15.0,0.0,2,,2,2280,6.3258786,120.0,T_0.372_180,0,8.848484848484848,0.4185303514376997,0.0,0.372,0.0,0,2242,0.006802721088435374,313,0.0,0,,2,1.0,0.0,0.5,0.0,179.0,0,240.0,0.10704727921498662,0.0,146,60,D_RandomBG,33.0,0.1473738019169329,0.3961661341853035,2,0.5,0.4694581277746269,0.45686900958466453,240,0.13960749330954506,1.5526315789473684,903.258785942492,903.258785942492,6.325878620147705,236.0,0.360392506690455,38,1.0,0.029411764705882353,0.0,1.0,83.0,146.0,0.19488817891373802,0.47923570035187685,2.0,0.0
2.0,0.1473738019169329,838,2,0.05263157894736842,0.19488817891373802,2,0.13728070175438598,0,0.19488817891373802,0.020574487065120425,13.447368421052632,SLD11,492.45079159736633,2.0,0.08951913936518391,0.0,557,361.5851892536616,0.08464912280701756,0.2765151515151515,0.0,2.0,180,15.0,0.0,2,,2,2280,6.3258786,120.0,T_0.372_180,0,8.848484848484848,0.4185303514376997,0.0,0.372,0.0,0,2242,0.006802721088435374,313,0.0,0,,2,1.0,0.0,0.5,0.0,179.0,0,240.0,0.10704727921498662,0.0,146,60,D_RandomBG,33.0,0.1473738019169329,0.3961661341853035,2,0.5,0.4694581277746269,0.45686900958466453,240,0.13960749330954506,1.5526315789473684,903.258785942492,903.258785942492,6.325878620147705,236.0,0.360392506690455,38,1.0,0.029411764705882353,0.0,1.0,83.0,146.0,0.19488817891373802,0.47923570035187685,2.0,0.0
2.0,0.1473738019169329,864,2,0.05263157894736842,0.19488817891373802,2,0.13728070175438598,0,0.19488817891373802,0.020574487065120425,13.447368421052632,SLD11,492.45079159736633,2.0,0.08951913936518391,0.0,583,361.5851892536616,0.08464912280701756,0.2765151515151515,0.0,2.0,180,15.0,0.0,2,,2,2280,6.3258786,120.0,T_0.372_180,0,8.848484848484848,0.4185303514376997,0.0,0.372,0.0,0,2242,0.006802721088435374,313,0.0,0,,2,1.0,0.0,0.5,0.0,179.0,0,240.0,0.10704727921498662,0.0,146,60,D_RandomBG,33.0,0.1473738019169329,0.3961661341853035,2,0.5,0.4694581277746269,0.45686900958466453,240,0.13960749330954506,1.5526315789473684,903.258785942492,903.258785942492,6.325878620147705,236.0,0.360392506690455,38,1.0,0.029411764705882353,0.0,1.0,83.0,146.0,0.19488817891373802,0.47923570035187685,2.0,0.0
